1624035600000,2021-06-18 17:00:00,36591.75000000,36606.52000000,36200.34000000,36219.11000000,3586.86828300,130409395.85934827,63598
1624032000000,2021-06-18 16:00:00,36355.97000000,36818.44000000,36266.00000000,36591.75000000,4805.23707700,175492392.08315115,84092
1624028400000,2021-06-18 15:00:00,36670.39000000,36842.66000000,36278.50000000,36355.10000000,5262.80282300,192250221.83998255,140377
1624024800000,2021-06-18 14:00:00,37204.32000000,37299.00000000,36500.00000000,36670.39000000,8891.99051200,326844311.99356147,132908
1624021200000,2021-06-18 13:00:00,37433.92000000,37646.49000000,37019.00000000,37207.88000000,6133.60444500,228304339.68496325,134049
1624017600000,2021-06-18 12:00:00,37818.57000000,37948.55000000,37307.28000000,37433.91000000,3933.80384500,147584639.80665042,66174
1624014000000,2021-06-18 11:00:00,37836.94000000,38029.99000000,37660.38000000,37821.95000000,3338.64144600,126335821.14051638,53237
1624010400000,2021-06-18 10:00:00,37512.00000000,37864.56000000,37063.80000000,37836.94000000,6629.71902300,248182732.46198883,97660
1624006800000,2021-06-18 09:00:00,37877.99000000,37918.96000000,37451.12000000,37511.99000000,2847.84533700,107228526.39045294,70715
1624003200000,2021-06-18 08:00:00,37715.04000000,37966.98000000,37565.07000000,37877.98000000,2307.91222800,87345233.49282093,46003
1623999600000,2021-06-18 07:00:00,37453.89000000,37819.90000000,37450.02000000,37715.03000000,2262.78336300,85286053.78837842,39694
1623996000000,2021-06-18 06:00:00,37606.58000000,37744.85000000,37377.00000000,37453.90000000,2797.87803900,105025118.87627038,55728
1623992400000,2021-06-18 05:00:00,37920.85000000,38107.37000000,37513.55000000,37605.64000000,3509.38766200,132796344.88638224,46681
