,,timestamp,Open,High,Low,Close,Volume,ema,sma,bb_high_indicator,bb_low_indicator
1618027200000.0,2021-04-10 04:00:00,61232.83,59229.5,61074.09,11794.107861,711859089.9766872,342925.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1618023600000.0,2021-04-10 03:00:00,59238.27,58707.1,59229.5,4519.509551,266803780.1252678,128377.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1618020000000.0,2021-04-10 02:00:00,58733.0,58334.82,58721.55,1680.436608,98271154.84918332,53585.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1618016400000.0,2021-04-10 01:00:00,58435.72,58072.92,58413.52,1476.432913,85987726.03253204,49912.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1618012800000.0,2021-04-10 00:00:00,58327.9,57900.01,58109.08,1547.050745,89886409.566637,86069.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1618009200000.0,2021-04-09 23:00:00,58181.39,57873.31,58142.54,1487.528013,86322100.75997686,54750.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1618005600000.0,2021-04-09 22:00:00,58361.24,58025.0,58086.38,1284.14011,74706758.42871386,49581.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1618002000000.0,2021-04-09 21:00:00,58514.07,58310.97,58361.24,888.460055,51901649.0046073,50514.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617998400000.0,2021-04-09 20:00:00,58600.0,58263.47,58331.66,1388.154447,81122256.1870125,56995.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617994800000.0,2021-04-09 19:00:00,58499.0,58208.33,58370.59,1288.287785,75165181.65256351,51883.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617991200000.0,2021-04-09 18:00:00,58528.0,58240.35,58381.84,1390.507909,81199641.1501127,54880.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617987600000.0,2021-04-09 17:00:00,58447.89,58080.57,58405.08,1407.368662,82002939.43804419,57492.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617984000000.0,2021-04-09 16:00:00,58291.04,57870.57,58207.56,2274.286624,132097160.78279833,81957.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617980400000.0,2021-04-09 15:00:00,58369.63,58051.0,58240.0,1701.007847,99033187.1758472,66121.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617976800000.0,2021-04-09 14:00:00,58530.0,58024.0,58358.48,2593.210819,151225483.86015332,89892.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617973200000.0,2021-04-09 13:00:00,58783.47,58304.54,58390.15,2509.534482,146961789.4571174,85383.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617969600000.0,2021-04-09 12:00:00,58700.0,58350.0,58504.18,2290.103815,134031528.2051361,80957.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617966000000.0,2021-04-09 11:00:00,58894.9,58450.8,58527.19,2951.531801,173139960.96832657,100495.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617962400000.0,2021-04-09 10:00:00,58650.0,57857.95,58633.03,3251.130576,189898415.23519364,124641.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617958800000.0,2021-04-09 09:00:00,57935.94,57740.12,57911.45,1569.259373,90784739.86098833,79852.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617955200000.0,2021-04-09 08:00:00,58061.48,57669.58,57740.13,1675.368723,96925675.10454828,68184.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617951600000.0,2021-04-09 07:00:00,58062.88,57654.0,58051.42,1704.039556,98590992.25522132,70928.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617948000000.0,2021-04-09 06:00:00,58100.94,57809.38,57830.0,1445.825147,83812066.41858032,50425.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617944400000.0,2021-04-09 05:00:00,58314.0,57947.66,57947.67,1277.356886,74279163.9208094,47279.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617940800000.0,2021-04-09 04:00:00,58200.0,57971.06,58192.77,1219.538947,70870929.76302858,60327.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617937200000.0,2021-04-09 03:00:00,58167.76,57806.03,57985.71,979.303042,56802518.19348656,39532.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617933600000.0,2021-04-09 02:00:00,58177.02,57850.0,57903.35,1275.114861,74001054.3526556,44969.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617930000000.0,2021-04-09 01:00:00,58419.45,57933.56,57978.35,1326.512151,77142364.76725382,63579.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617926400000.0,2021-04-09 00:00:00,58389.0,58032.01,58301.72,1654.31328,96323140.34740852,85346.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617922800000.0,2021-04-08 23:00:00,58099.27,57729.63,58077.52,1094.389631,63422629.45494622,43733.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617919200000.0,2021-04-08 22:00:00,58100.0,57569.8,57916.29,1330.053092,76916066.6903184,53009.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617915600000.0,2021-04-08 21:00:00,57750.0,57449.04,57669.7,1033.366107,59497945.01054172,54419.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617912000000.0,2021-04-08 20:00:00,57824.49,57575.34,57674.17,1374.895109,79319030.49711895,56166.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617908400000.0,2021-04-08 19:00:00,58000.0,57617.04,57734.94,1320.715876,76333717.24477008,53711.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617904800000.0,2021-04-08 18:00:00,58153.31,57682.01,57899.98,1904.283311,110332171.77808528,76054.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617901200000.0,2021-04-08 17:00:00,57813.28,57538.52,57749.09,1280.489124,73870123.27909602,67310.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617897600000.0,2021-04-08 16:00:00,58000.0,57622.09,57722.47,2223.53353,128507708.44468892,120424.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617894000000.0,2021-04-08 15:00:00,57900.0,57549.62,57768.13,1894.423586,109326425.3902226,67942.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617890400000.0,2021-04-08 14:00:00,57912.02,57350.93,57688.36,2848.446625,164278341.6206225,82866.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1617886800000.0,2021-04-08 13:00:00,57710.66,57256.81,57437.92,2879.673829,165417922.0023654,76531.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1617883200000.0,2021-04-08 12:00:00,57556.0,56311.77,57472.09,3327.120686,189846329.20798048,86053.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1617879600000.0,2021-04-08 11:00:00,56767.0,56330.77,56421.18,2060.668222,116580545.23528056,84650.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617876000000.0,2021-04-08 10:00:00,56844.87,56416.63,56738.09,2164.769464,122587089.91774064,85149.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617872400000.0,2021-04-08 09:00:00,57043.99,56600.0,56676.26,1661.339923,94409862.97051324,61995.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617868800000.0,2021-04-08 08:00:00,57267.49,56769.22,56893.04,1680.803421,95857265.3952257,67263.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1617865200000.0,2021-04-08 07:00:00,57333.85,56995.0,57025.71,1839.241776,105077630.50400808,85042.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
